AUROC,PR_AUC,Accuracy,Balanced_Accuracy,Precision,Recall,Specificity,F1,Threshold,Disease,Repeat,Fold
0.8612105062809288,0.9790809441737234,0.7908163265306123,0.799771602588504,0.975609756097561,0.7887323943661971,0.8108108108108109,0.8722741433021807,0.5212281346321106,ALL,1,1
0.9230046948356806,0.990358377195646,0.8439897698209718,0.8641627543035993,0.9867549668874173,0.8394366197183099,0.8888888888888888,0.9071537290715372,0.4840085208415985,ALL,1,2
0.7221164826798631,0.9572658040770033,0.6989795918367347,0.6764370003806623,0.9505703422053232,0.704225352112676,0.6486486486486487,0.8090614886731392,0.4771518409252167,ALL,2,1
0.8061032863849765,0.9767761709805578,0.8081841432225064,0.7196400625978091,0.9545454545454546,0.828169014084507,0.6111111111111112,0.8868778280542986,0.4192856550216675,ALL,2,2
0.7971069661210506,0.974662568391113,0.6811224489795918,0.7149980966882375,0.9637096774193549,0.6732394366197183,0.7567567567567568,0.7927031509121062,0.45583176612854004,ALL,3,1
0.7746478873239436,0.9689605354459645,0.7928388746803069,0.6737480438184664,0.9448051948051948,0.819718309859155,0.5277777777777778,0.8778280542986425,0.43645352125167847,ALL,3,2
0.8251998477350589,0.9729206168969109,0.4744897959183674,0.6614389036924249,0.9745222929936306,0.4309859154929577,0.8918918918918919,0.59765625,0.6316313147544861,ALL,4,1
0.8817683881064162,0.9861319592799257,0.8618925831202046,0.7492175273865416,0.9574468085106383,0.8873239436619719,0.6111111111111112,0.9210526315789473,0.46730637550354004,ALL,4,2
0.841035401598782,0.9796227408453808,0.6326530612244898,0.7487628473543966,0.9817351598173516,0.6056338028169014,0.8918918918918919,0.7491289198606271,0.5501917004585266,ALL,5,1
0.4919405320813771,0.9059099656151932,0.43478260869565216,0.4640845070422535,0.8941176470588236,0.428169014084507,0.5,0.579047619047619,0.502585768699646,ALL,5,2
0.9036924248191855,0.9879745272719593,0.8852040816326531,0.7913589645984012,0.9640718562874252,0.9070422535211268,0.6756756756756757,0.9346879535558781,0.4645637273788452,ALL,6,1
0.9424882629107981,0.9920568955666179,0.8900255754475703,0.8895148669796558,0.9875,0.8901408450704226,0.8888888888888888,0.9362962962962963,0.5014494061470032,ALL,6,2
0.7681766273315569,0.9669124530913034,0.7091836734693877,0.6820708031975637,0.951310861423221,0.7154929577464789,0.6486486486486487,0.8167202572347267,0.5267500877380371,ALL,7,1
0.766510172143975,0.9710204905458931,0.8107416879795396,0.6336854460093897,0.934984520123839,0.8507042253521127,0.4166666666666667,0.8908554572271387,0.34868234395980835,ALL,7,2
0.752341073467834,0.9634997389015681,0.7576530612244898,0.6846212409592691,0.9482758620689655,0.7746478873239436,0.5945945945945946,0.8527131782945736,0.41828790307044983,ALL,8,1
0.7341940532081377,0.9656446114625075,0.80306905370844,0.6544209702660406,0.939873417721519,0.8366197183098592,0.4722222222222222,0.8852459016393442,0.45509836077690125,ALL,8,2
0.7805862200228397,0.9700876210700137,0.5688775510204082,0.6893414541301865,0.9696969696969697,0.5408450704225352,0.8378378378378378,0.6943942133815552,0.7146204113960266,ALL,9,1
0.7384976525821596,0.9653771472135406,0.8209718670076727,0.6018779342723004,0.9279279279279279,0.8704225352112676,0.3333333333333333,0.8982558139534884,0.22814950346946716,ALL,9,2
0.9533307955843167,0.9941434027938756,0.9413265306122449,0.9070803197563762,0.9853801169590644,0.9492957746478873,0.8648648648648649,0.9670014347202296,0.4030029773712158,ALL,10,1
0.931924882629108,0.9925952798528749,0.8797953964194374,0.8464397496087637,0.9782608695652174,0.8873239436619719,0.8055555555555556,0.930576070901034,0.4313583970069885,ALL,10,2
0.7987057480015226,0.971553090496234,0.6887755102040817,0.7313285116102017,0.9678714859437751,0.6788732394366197,0.7837837837837838,0.7980132450331126,0.5464670062065125,ALL,11,1
